id,pmcid,compound_id,compound_label,target,taxon_id,measurement_type,relation,value,unit,normalized_value_nm,uncertainty,raw_value,table_id,row_index,source_url,source_sha256,review_status,flags,assay_context
b1e762d88f85489c98d2,PMC8308639,PMC8308639:1,1,CA2,9606,Ki,=,13.0,nM,13.0,0.9,13 ± 0.9,pharmaceuticals-14-00693-t002,0,https://pmc.ncbi.nlm.nih.gov/articles/PMC8308639/#pharmaceuticals-14-00693-t002,1c14b4d6ef3510aa0f886bfb4eb236fbdd8c8af6bc79c0e6a76d55dd6f9b0749,unreviewed,,"[{""section_id"": ""sec2dot2-pharmaceuticals-14-00693"", ""title"": ""2.2. Carbonic Anhydrases Inhibition Studies"", ""text"": ""The hCA I, II, IX, and XII inhibition results of sulphonamides 1–13, are showed in Table 2. The inhibition studies of standard AAZ and other clinically used sulphonamides/sulfamate are also considered for comparison and development of SAR. AAZ is a clinically used drug for the adjunctive treatment of many diseases (Table 1) [8,9,10,17,18].\n\nThe following SAR was observed for this series of synthesised sulphonamides, after comparison with the clinically used drugs shown in Table 2:i.The synthesised sulphonamides inhibited the cytosolic hCA I, with inhibition constants (Ki) ranging from 49 nM to >10,000 nM (Table 2). The 4-(4-sulfo-1,8-napthalic-1,3-dioxopyridine) potassium benzene sulphonamide 1 (Ki of 49 nM) was the most potent inhibitor of the series, whereas the compound 3-chloro-4-(4,5,6,7-tetrachloro-1,3-dioxoisoindolin-2-yl) benzene sulphonamide 12 with an inhibition constant of 159 nM better than AAZ and TPM (Table 2). In comparison to BRZ, CLX, DZR, SLP, and VLX, all the synthesised compounds showed significant inhibition constant (Table 2). The compound 10 is the weakest inhibitor that can be contemplated as a positive feature of hCA I because it is abundantly found in RBCs and is undoubtedly an off-target for other CAIs [2,28]. Increasing the chain length of carbon between the benzene and bulky aromatic group (-CH2CH2- or -CH2-) leads to a decreased activity of compounds 7 and 8 with 427 nM to 332 nM, respectively compared to compound 6. The position of -SO2NH2 plays an important role in increase or decrease of the activities. The decreased activity of compounds 6 > 9 > 10 according to position of -SO2NH2 in the benzene ring are 4th > 3rd > 2nd (Kis 332 nM to >10,000 nM). It is very clear that –SO2NH2 present in the 2nd position comparatively very less active than 3rd than 4th due to steric hindrance. The electronegativity of halogen (F > Cl > Br) to the benzene ring was found to influence the hCA I inhibition activity of compounds 11 (368 nM), 12 (159 nM), and 13 (281 nM).ii.hCA II was significantly inhibited by many of the new sulphonamides, which exhibited Kis ranging from 2.4 to 4515 nM (Table 2). Most of the compounds showed significant inhibition constants than clinically used standard AAZ and other sulphonamide drugs. Compound 13 significantly inhibits hCA II with a Ki of 2.4 nM than the other sulphonamides of the series. Although the compounds showed excellent to moderate inhibition activity for hCA II. The SAR is straightforward. The increased chain length of carbon between the benzene and bulky aromatic group (-CH2CH2- or -CH2-) results in increased activities of the compounds 1 < 2 < 3 with Kis of 7.1 nM, 5.2 nM, and 2.9 nM, respectively. Due to steric hindrance, the hCA II inhibition activity was lost, i.e., the Ki of ortho, meta, and para position of –SO2NH2 in compound 10 < 9 < 6 was 4515, 27.7, and 7.1 nM, respectively). The electronegativity of halogen (F > Cl > Br) attached to the benzene ring was found to influence the hCA II inhibition of compounds 11 (3.4 nM), 12 (4.9 nM), and 13 (2.4 nM). Similarly, benzthiazole sulphonamide analogues 3 (742 nM) and 4 (44 nM). More electronegativity of halogen lesser is the potency/efficacy. Overall, most of these sulphonamides showed a potent action of inhibition against hCA II. hCA II is the main off-target isoform among several hCAs [28].iii.hCA IX was moderately to poorly inhibited by the sulphonamide (1–13) with Kis ranging from 9.7 to 7766 nM (Table 2). Compound 6 potentially inhibited hCA IX with a Ki of 9.7 nM than the standard AAZ. Although the sulphonamides are moderate to poorly effective against hCA IX, but the SARs are generated for the future development of more potent hCA IX inhibitors. The increase in the chain length of the carbon between the two bulky groups (-CH2CH2- or -CH2-) results in decreased activities of the compounds, i.e., compound 6 (Ki = 9.7 nM) is more potent than compounds 7 (Ki = 103 nM) and 8 (Ki = 53 nM). The steric hindrance effects cause a significant loss of the hCA IX inhibition properties of sulphonamides, i.e., –SO2NH2 at ortho, meta, and para in compound 9 (Ki ≥ 498 nM) < 10 (Ki = 559 nM) < 6 (Ki = 9.7 nM). The electronegativity of halogen (F > Cl > Br) in the benzene ring was found to be influencing the hCA IX inhibition of compounds 11 (88 nM), 12 (49 nM), and 13 (40 nM). More electronegative halogen atom attached to the benzene ring, reduce the hCA IX inhibition properties.iv.hCA XII was moderately inhibited by these sulphonamides (Table 2). The inhibition constant showed Kis ranging from 14 to 316 nM. Compound 11 was the most potent hCA XII inhibitor (Ki = 14 nM) of the series. The SARs of these sulphonamides were developed for hCA XII inhibition. The increased carbon chain length (-CH2CH2- or -CH2-) between benzene and anhydride decreased the activities of compounds 6 > 8 > 7 with Kis of 33 nM, 226 nM, and 300 nM, respectively. Steric hindrance responsible for the loss of hCA XII inhibition properties, i.e., –SO2NH2 present in the ortho, para, and meta substituted sulphonamides 9 < 10 < 6 (Kis in the range of 33, 309, and 316 nM), respectively. The electronegativity of halogen (F > Cl > Br) in the benzene ring was found to be influencing the hCA XII inhibition of compounds 11 (14 nM), 12 (22 nM), and 13 (99 nM). More the electronegativity of halogen attached to the benzene ring, increase the hCA XII inhibition properties.v.The close structural similarities in hCAs were the major challenge in finding novel selective hCA isoenzyme inhibitors. Thus, calculation of the selectivity ratios has been done (Table 2). The selectivity ratios for the tumour-associated isoforms hCA IX and XII over hCA II, ranged from 1 to 8.077 nM and 0.013 to 14.616 nM, respectively for the synthesised sulphonamide reported here (Table 2). Some compounds were observed to have high selectivity ratios for hCA IX and XII over hCA II. Compound 10 was highly selective for hCA IX inhibition over hCA II. Similarly, compounds 3 and 10 were highly selective for hCA XII inhibition over hCA II. However, most of the compounds had a low selectivity ratio, indicating that these are more selective for inhibition of hCA I and II than hCA IX and CA XII.""}, {""section_id"": ""sec3dot3-pharmaceuticals-14-00693"", ""title"": ""3.3. CA Inhibition Assay"", ""text"": ""To check the CA-catalyzed CO2 hydration activity an applied photo physics stopped-flow instrument has been used. A phenol red indicator (0.2 mM) has been used at the λmax of 557 nm, with 20 mM Hepes buffer (pH 7.5) and Na2SO4 (20 mM), following the initial rates of the CA-catalysed CO2 hydration reaction for 10 to100 s. To determine the kinetic parameters and inhibition constants, 1.7 to 17 mM CO2 concentrations were used. To determine each inhibitor’s initial velocity minimum of six traces have been used from the initial 5–10% of the reaction. A similar process has been applied to determine the uncatalyzed rates. Further, the uncatalyzed rates were deducted from the total observed rates found. 0.1 mM solution of stock inhibitors were prepared, and dilutions of up to 0.01 nM were done. A preincubation of inhibitor and CA solutions was done for 15 min at room temperature for allowing the formation of the enzyme-inhibitor adduct. The PRISM 3 software was used to obtain inhibition constants by nonlinear least-squares methods [30].""}]"
70477b0a4de776b0f0f8,PMC8308639,PMC8308639:2,2,CA2,9606,Ki,=,23.0,nM,23.0,1.8,23 ± 1.8,pharmaceuticals-14-00693-t002,1,https://pmc.ncbi.nlm.nih.gov/articles/PMC8308639/#pharmaceuticals-14-00693-t002,1c14b4d6ef3510aa0f886bfb4eb236fbdd8c8af6bc79c0e6a76d55dd6f9b0749,unreviewed,,"[{""section_id"": ""sec2dot2-pharmaceuticals-14-00693"", ""title"": ""2.2. Carbonic Anhydrases Inhibition Studies"", ""text"": ""The hCA I, II, IX, and XII inhibition results of sulphonamides 1–13, are showed in Table 2. The inhibition studies of standard AAZ and other clinically used sulphonamides/sulfamate are also considered for comparison and development of SAR. AAZ is a clinically used drug for the adjunctive treatment of many diseases (Table 1) [8,9,10,17,18].\n\nThe following SAR was observed for this series of synthesised sulphonamides, after comparison with the clinically used drugs shown in Table 2:i.The synthesised sulphonamides inhibited the cytosolic hCA I, with inhibition constants (Ki) ranging from 49 nM to >10,000 nM (Table 2). The 4-(4-sulfo-1,8-napthalic-1,3-dioxopyridine) potassium benzene sulphonamide 1 (Ki of 49 nM) was the most potent inhibitor of the series, whereas the compound 3-chloro-4-(4,5,6,7-tetrachloro-1,3-dioxoisoindolin-2-yl) benzene sulphonamide 12 with an inhibition constant of 159 nM better than AAZ and TPM (Table 2). In comparison to BRZ, CLX, DZR, SLP, and VLX, all the synthesised compounds showed significant inhibition constant (Table 2). The compound 10 is the weakest inhibitor that can be contemplated as a positive feature of hCA I because it is abundantly found in RBCs and is undoubtedly an off-target for other CAIs [2,28]. Increasing the chain length of carbon between the benzene and bulky aromatic group (-CH2CH2- or -CH2-) leads to a decreased activity of compounds 7 and 8 with 427 nM to 332 nM, respectively compared to compound 6. The position of -SO2NH2 plays an important role in increase or decrease of the activities. The decreased activity of compounds 6 > 9 > 10 according to position of -SO2NH2 in the benzene ring are 4th > 3rd > 2nd (Kis 332 nM to >10,000 nM). It is very clear that –SO2NH2 present in the 2nd position comparatively very less active than 3rd than 4th due to steric hindrance. The electronegativity of halogen (F > Cl > Br) to the benzene ring was found to influence the hCA I inhibition activity of compounds 11 (368 nM), 12 (159 nM), and 13 (281 nM).ii.hCA II was significantly inhibited by many of the new sulphonamides, which exhibited Kis ranging from 2.4 to 4515 nM (Table 2). Most of the compounds showed significant inhibition constants than clinically used standard AAZ and other sulphonamide drugs. Compound 13 significantly inhibits hCA II with a Ki of 2.4 nM than the other sulphonamides of the series. Although the compounds showed excellent to moderate inhibition activity for hCA II. The SAR is straightforward. The increased chain length of carbon between the benzene and bulky aromatic group (-CH2CH2- or -CH2-) results in increased activities of the compounds 1 < 2 < 3 with Kis of 7.1 nM, 5.2 nM, and 2.9 nM, respectively. Due to steric hindrance, the hCA II inhibition activity was lost, i.e., the Ki of ortho, meta, and para position of –SO2NH2 in compound 10 < 9 < 6 was 4515, 27.7, and 7.1 nM, respectively). The electronegativity of halogen (F > Cl > Br) attached to the benzene ring was found to influence the hCA II inhibition of compounds 11 (3.4 nM), 12 (4.9 nM), and 13 (2.4 nM). Similarly, benzthiazole sulphonamide analogues 3 (742 nM) and 4 (44 nM). More electronegativity of halogen lesser is the potency/efficacy. Overall, most of these sulphonamides showed a potent action of inhibition against hCA II. hCA II is the main off-target isoform among several hCAs [28].iii.hCA IX was moderately to poorly inhibited by the sulphonamide (1–13) with Kis ranging from 9.7 to 7766 nM (Table 2). Compound 6 potentially inhibited hCA IX with a Ki of 9.7 nM than the standard AAZ. Although the sulphonamides are moderate to poorly effective against hCA IX, but the SARs are generated for the future development of more potent hCA IX inhibitors. The increase in the chain length of the carbon between the two bulky groups (-CH2CH2- or -CH2-) results in decreased activities of the compounds, i.e., compound 6 (Ki = 9.7 nM) is more potent than compounds 7 (Ki = 103 nM) and 8 (Ki = 53 nM). The steric hindrance effects cause a significant loss of the hCA IX inhibition properties of sulphonamides, i.e., –SO2NH2 at ortho, meta, and para in compound 9 (Ki ≥ 498 nM) < 10 (Ki = 559 nM) < 6 (Ki = 9.7 nM). The electronegativity of halogen (F > Cl > Br) in the benzene ring was found to be influencing the hCA IX inhibition of compounds 11 (88 nM), 12 (49 nM), and 13 (40 nM). More electronegative halogen atom attached to the benzene ring, reduce the hCA IX inhibition properties.iv.hCA XII was moderately inhibited by these sulphonamides (Table 2). The inhibition constant showed Kis ranging from 14 to 316 nM. Compound 11 was the most potent hCA XII inhibitor (Ki = 14 nM) of the series. The SARs of these sulphonamides were developed for hCA XII inhibition. The increased carbon chain length (-CH2CH2- or -CH2-) between benzene and anhydride decreased the activities of compounds 6 > 8 > 7 with Kis of 33 nM, 226 nM, and 300 nM, respectively. Steric hindrance responsible for the loss of hCA XII inhibition properties, i.e., –SO2NH2 present in the ortho, para, and meta substituted sulphonamides 9 < 10 < 6 (Kis in the range of 33, 309, and 316 nM), respectively. The electronegativity of halogen (F > Cl > Br) in the benzene ring was found to be influencing the hCA XII inhibition of compounds 11 (14 nM), 12 (22 nM), and 13 (99 nM). More the electronegativity of halogen attached to the benzene ring, increase the hCA XII inhibition properties.v.The close structural similarities in hCAs were the major challenge in finding novel selective hCA isoenzyme inhibitors. Thus, calculation of the selectivity ratios has been done (Table 2). The selectivity ratios for the tumour-associated isoforms hCA IX and XII over hCA II, ranged from 1 to 8.077 nM and 0.013 to 14.616 nM, respectively for the synthesised sulphonamide reported here (Table 2). Some compounds were observed to have high selectivity ratios for hCA IX and XII over hCA II. Compound 10 was highly selective for hCA IX inhibition over hCA II. Similarly, compounds 3 and 10 were highly selective for hCA XII inhibition over hCA II. However, most of the compounds had a low selectivity ratio, indicating that these are more selective for inhibition of hCA I and II than hCA IX and CA XII.""}, {""section_id"": ""sec3dot3-pharmaceuticals-14-00693"", ""title"": ""3.3. CA Inhibition Assay"", ""text"": ""To check the CA-catalyzed CO2 hydration activity an applied photo physics stopped-flow instrument has been used. A phenol red indicator (0.2 mM) has been used at the λmax of 557 nm, with 20 mM Hepes buffer (pH 7.5) and Na2SO4 (20 mM), following the initial rates of the CA-catalysed CO2 hydration reaction for 10 to100 s. To determine the kinetic parameters and inhibition constants, 1.7 to 17 mM CO2 concentrations were used. To determine each inhibitor’s initial velocity minimum of six traces have been used from the initial 5–10% of the reaction. A similar process has been applied to determine the uncatalyzed rates. Further, the uncatalyzed rates were deducted from the total observed rates found. 0.1 mM solution of stock inhibitors were prepared, and dilutions of up to 0.01 nM were done. A preincubation of inhibitor and CA solutions was done for 15 min at room temperature for allowing the formation of the enzyme-inhibitor adduct. The PRISM 3 software was used to obtain inhibition constants by nonlinear least-squares methods [30].""}]"
b9819d42377a546ae850,PMC8308639,PMC8308639:3,3,CA2,9606,Ki,=,742.0,nM,742.0,33.0,742 ± 33,pharmaceuticals-14-00693-t002,2,https://pmc.ncbi.nlm.nih.gov/articles/PMC8308639/#pharmaceuticals-14-00693-t002,1c14b4d6ef3510aa0f886bfb4eb236fbdd8c8af6bc79c0e6a76d55dd6f9b0749,unreviewed,,"[{""section_id"": ""sec2dot2-pharmaceuticals-14-00693"", ""title"": ""2.2. Carbonic Anhydrases Inhibition Studies"", ""text"": ""The hCA I, II, IX, and XII inhibition results of sulphonamides 1–13, are showed in Table 2. The inhibition studies of standard AAZ and other clinically used sulphonamides/sulfamate are also considered for comparison and development of SAR. AAZ is a clinically used drug for the adjunctive treatment of many diseases (Table 1) [8,9,10,17,18].\n\nThe following SAR was observed for this series of synthesised sulphonamides, after comparison with the clinically used drugs shown in Table 2:i.The synthesised sulphonamides inhibited the cytosolic hCA I, with inhibition constants (Ki) ranging from 49 nM to >10,000 nM (Table 2). The 4-(4-sulfo-1,8-napthalic-1,3-dioxopyridine) potassium benzene sulphonamide 1 (Ki of 49 nM) was the most potent inhibitor of the series, whereas the compound 3-chloro-4-(4,5,6,7-tetrachloro-1,3-dioxoisoindolin-2-yl) benzene sulphonamide 12 with an inhibition constant of 159 nM better than AAZ and TPM (Table 2). In comparison to BRZ, CLX, DZR, SLP, and VLX, all the synthesised compounds showed significant inhibition constant (Table 2). The compound 10 is the weakest inhibitor that can be contemplated as a positive feature of hCA I because it is abundantly found in RBCs and is undoubtedly an off-target for other CAIs [2,28]. Increasing the chain length of carbon between the benzene and bulky aromatic group (-CH2CH2- or -CH2-) leads to a decreased activity of compounds 7 and 8 with 427 nM to 332 nM, respectively compared to compound 6. The position of -SO2NH2 plays an important role in increase or decrease of the activities. The decreased activity of compounds 6 > 9 > 10 according to position of -SO2NH2 in the benzene ring are 4th > 3rd > 2nd (Kis 332 nM to >10,000 nM). It is very clear that –SO2NH2 present in the 2nd position comparatively very less active than 3rd than 4th due to steric hindrance. The electronegativity of halogen (F > Cl > Br) to the benzene ring was found to influence the hCA I inhibition activity of compounds 11 (368 nM), 12 (159 nM), and 13 (281 nM).ii.hCA II was significantly inhibited by many of the new sulphonamides, which exhibited Kis ranging from 2.4 to 4515 nM (Table 2). Most of the compounds showed significant inhibition constants than clinically used standard AAZ and other sulphonamide drugs. Compound 13 significantly inhibits hCA II with a Ki of 2.4 nM than the other sulphonamides of the series. Although the compounds showed excellent to moderate inhibition activity for hCA II. The SAR is straightforward. The increased chain length of carbon between the benzene and bulky aromatic group (-CH2CH2- or -CH2-) results in increased activities of the compounds 1 < 2 < 3 with Kis of 7.1 nM, 5.2 nM, and 2.9 nM, respectively. Due to steric hindrance, the hCA II inhibition activity was lost, i.e., the Ki of ortho, meta, and para position of –SO2NH2 in compound 10 < 9 < 6 was 4515, 27.7, and 7.1 nM, respectively). The electronegativity of halogen (F > Cl > Br) attached to the benzene ring was found to influence the hCA II inhibition of compounds 11 (3.4 nM), 12 (4.9 nM), and 13 (2.4 nM). Similarly, benzthiazole sulphonamide analogues 3 (742 nM) and 4 (44 nM). More electronegativity of halogen lesser is the potency/efficacy. Overall, most of these sulphonamides showed a potent action of inhibition against hCA II. hCA II is the main off-target isoform among several hCAs [28].iii.hCA IX was moderately to poorly inhibited by the sulphonamide (1–13) with Kis ranging from 9.7 to 7766 nM (Table 2). Compound 6 potentially inhibited hCA IX with a Ki of 9.7 nM than the standard AAZ. Although the sulphonamides are moderate to poorly effective against hCA IX, but the SARs are generated for the future development of more potent hCA IX inhibitors. The increase in the chain length of the carbon between the two bulky groups (-CH2CH2- or -CH2-) results in decreased activities of the compounds, i.e., compound 6 (Ki = 9.7 nM) is more potent than compounds 7 (Ki = 103 nM) and 8 (Ki = 53 nM). The steric hindrance effects cause a significant loss of the hCA IX inhibition properties of sulphonamides, i.e., –SO2NH2 at ortho, meta, and para in compound 9 (Ki ≥ 498 nM) < 10 (Ki = 559 nM) < 6 (Ki = 9.7 nM). The electronegativity of halogen (F > Cl > Br) in the benzene ring was found to be influencing the hCA IX inhibition of compounds 11 (88 nM), 12 (49 nM), and 13 (40 nM). More electronegative halogen atom attached to the benzene ring, reduce the hCA IX inhibition properties.iv.hCA XII was moderately inhibited by these sulphonamides (Table 2). The inhibition constant showed Kis ranging from 14 to 316 nM. Compound 11 was the most potent hCA XII inhibitor (Ki = 14 nM) of the series. The SARs of these sulphonamides were developed for hCA XII inhibition. The increased carbon chain length (-CH2CH2- or -CH2-) between benzene and anhydride decreased the activities of compounds 6 > 8 > 7 with Kis of 33 nM, 226 nM, and 300 nM, respectively. Steric hindrance responsible for the loss of hCA XII inhibition properties, i.e., –SO2NH2 present in the ortho, para, and meta substituted sulphonamides 9 < 10 < 6 (Kis in the range of 33, 309, and 316 nM), respectively. The electronegativity of halogen (F > Cl > Br) in the benzene ring was found to be influencing the hCA XII inhibition of compounds 11 (14 nM), 12 (22 nM), and 13 (99 nM). More the electronegativity of halogen attached to the benzene ring, increase the hCA XII inhibition properties.v.The close structural similarities in hCAs were the major challenge in finding novel selective hCA isoenzyme inhibitors. Thus, calculation of the selectivity ratios has been done (Table 2). The selectivity ratios for the tumour-associated isoforms hCA IX and XII over hCA II, ranged from 1 to 8.077 nM and 0.013 to 14.616 nM, respectively for the synthesised sulphonamide reported here (Table 2). Some compounds were observed to have high selectivity ratios for hCA IX and XII over hCA II. Compound 10 was highly selective for hCA IX inhibition over hCA II. Similarly, compounds 3 and 10 were highly selective for hCA XII inhibition over hCA II. However, most of the compounds had a low selectivity ratio, indicating that these are more selective for inhibition of hCA I and II than hCA IX and CA XII.""}, {""section_id"": ""sec3dot3-pharmaceuticals-14-00693"", ""title"": ""3.3. CA Inhibition Assay"", ""text"": ""To check the CA-catalyzed CO2 hydration activity an applied photo physics stopped-flow instrument has been used. A phenol red indicator (0.2 mM) has been used at the λmax of 557 nm, with 20 mM Hepes buffer (pH 7.5) and Na2SO4 (20 mM), following the initial rates of the CA-catalysed CO2 hydration reaction for 10 to100 s. To determine the kinetic parameters and inhibition constants, 1.7 to 17 mM CO2 concentrations were used. To determine each inhibitor’s initial velocity minimum of six traces have been used from the initial 5–10% of the reaction. A similar process has been applied to determine the uncatalyzed rates. Further, the uncatalyzed rates were deducted from the total observed rates found. 0.1 mM solution of stock inhibitors were prepared, and dilutions of up to 0.01 nM were done. A preincubation of inhibitor and CA solutions was done for 15 min at room temperature for allowing the formation of the enzyme-inhibitor adduct. The PRISM 3 software was used to obtain inhibition constants by nonlinear least-squares methods [30].""}]"
a2a02423dde410a46385,PMC8308639,PMC8308639:4,4,CA2,9606,Ki,=,44.0,nM,44.0,1.9,44 ± 1.9,pharmaceuticals-14-00693-t002,3,https://pmc.ncbi.nlm.nih.gov/articles/PMC8308639/#pharmaceuticals-14-00693-t002,1c14b4d6ef3510aa0f886bfb4eb236fbdd8c8af6bc79c0e6a76d55dd6f9b0749,unreviewed,,"[{""section_id"": ""sec2dot2-pharmaceuticals-14-00693"", ""title"": ""2.2. Carbonic Anhydrases Inhibition Studies"", ""text"": ""The hCA I, II, IX, and XII inhibition results of sulphonamides 1–13, are showed in Table 2. The inhibition studies of standard AAZ and other clinically used sulphonamides/sulfamate are also considered for comparison and development of SAR. AAZ is a clinically used drug for the adjunctive treatment of many diseases (Table 1) [8,9,10,17,18].\n\nThe following SAR was observed for this series of synthesised sulphonamides, after comparison with the clinically used drugs shown in Table 2:i.The synthesised sulphonamides inhibited the cytosolic hCA I, with inhibition constants (Ki) ranging from 49 nM to >10,000 nM (Table 2). The 4-(4-sulfo-1,8-napthalic-1,3-dioxopyridine) potassium benzene sulphonamide 1 (Ki of 49 nM) was the most potent inhibitor of the series, whereas the compound 3-chloro-4-(4,5,6,7-tetrachloro-1,3-dioxoisoindolin-2-yl) benzene sulphonamide 12 with an inhibition constant of 159 nM better than AAZ and TPM (Table 2). In comparison to BRZ, CLX, DZR, SLP, and VLX, all the synthesised compounds showed significant inhibition constant (Table 2). The compound 10 is the weakest inhibitor that can be contemplated as a positive feature of hCA I because it is abundantly found in RBCs and is undoubtedly an off-target for other CAIs [2,28]. Increasing the chain length of carbon between the benzene and bulky aromatic group (-CH2CH2- or -CH2-) leads to a decreased activity of compounds 7 and 8 with 427 nM to 332 nM, respectively compared to compound 6. The position of -SO2NH2 plays an important role in increase or decrease of the activities. The decreased activity of compounds 6 > 9 > 10 according to position of -SO2NH2 in the benzene ring are 4th > 3rd > 2nd (Kis 332 nM to >10,000 nM). It is very clear that –SO2NH2 present in the 2nd position comparatively very less active than 3rd than 4th due to steric hindrance. The electronegativity of halogen (F > Cl > Br) to the benzene ring was found to influence the hCA I inhibition activity of compounds 11 (368 nM), 12 (159 nM), and 13 (281 nM).ii.hCA II was significantly inhibited by many of the new sulphonamides, which exhibited Kis ranging from 2.4 to 4515 nM (Table 2). Most of the compounds showed significant inhibition constants than clinically used standard AAZ and other sulphonamide drugs. Compound 13 significantly inhibits hCA II with a Ki of 2.4 nM than the other sulphonamides of the series. Although the compounds showed excellent to moderate inhibition activity for hCA II. The SAR is straightforward. The increased chain length of carbon between the benzene and bulky aromatic group (-CH2CH2- or -CH2-) results in increased activities of the compounds 1 < 2 < 3 with Kis of 7.1 nM, 5.2 nM, and 2.9 nM, respectively. Due to steric hindrance, the hCA II inhibition activity was lost, i.e., the Ki of ortho, meta, and para position of –SO2NH2 in compound 10 < 9 < 6 was 4515, 27.7, and 7.1 nM, respectively). The electronegativity of halogen (F > Cl > Br) attached to the benzene ring was found to influence the hCA II inhibition of compounds 11 (3.4 nM), 12 (4.9 nM), and 13 (2.4 nM). Similarly, benzthiazole sulphonamide analogues 3 (742 nM) and 4 (44 nM). More electronegativity of halogen lesser is the potency/efficacy. Overall, most of these sulphonamides showed a potent action of inhibition against hCA II. hCA II is the main off-target isoform among several hCAs [28].iii.hCA IX was moderately to poorly inhibited by the sulphonamide (1–13) with Kis ranging from 9.7 to 7766 nM (Table 2). Compound 6 potentially inhibited hCA IX with a Ki of 9.7 nM than the standard AAZ. Although the sulphonamides are moderate to poorly effective against hCA IX, but the SARs are generated for the future development of more potent hCA IX inhibitors. The increase in the chain length of the carbon between the two bulky groups (-CH2CH2- or -CH2-) results in decreased activities of the compounds, i.e., compound 6 (Ki = 9.7 nM) is more potent than compounds 7 (Ki = 103 nM) and 8 (Ki = 53 nM). The steric hindrance effects cause a significant loss of the hCA IX inhibition properties of sulphonamides, i.e., –SO2NH2 at ortho, meta, and para in compound 9 (Ki ≥ 498 nM) < 10 (Ki = 559 nM) < 6 (Ki = 9.7 nM). The electronegativity of halogen (F > Cl > Br) in the benzene ring was found to be influencing the hCA IX inhibition of compounds 11 (88 nM), 12 (49 nM), and 13 (40 nM). More electronegative halogen atom attached to the benzene ring, reduce the hCA IX inhibition properties.iv.hCA XII was moderately inhibited by these sulphonamides (Table 2). The inhibition constant showed Kis ranging from 14 to 316 nM. Compound 11 was the most potent hCA XII inhibitor (Ki = 14 nM) of the series. The SARs of these sulphonamides were developed for hCA XII inhibition. The increased carbon chain length (-CH2CH2- or -CH2-) between benzene and anhydride decreased the activities of compounds 6 > 8 > 7 with Kis of 33 nM, 226 nM, and 300 nM, respectively. Steric hindrance responsible for the loss of hCA XII inhibition properties, i.e., –SO2NH2 present in the ortho, para, and meta substituted sulphonamides 9 < 10 < 6 (Kis in the range of 33, 309, and 316 nM), respectively. The electronegativity of halogen (F > Cl > Br) in the benzene ring was found to be influencing the hCA XII inhibition of compounds 11 (14 nM), 12 (22 nM), and 13 (99 nM). More the electronegativity of halogen attached to the benzene ring, increase the hCA XII inhibition properties.v.The close structural similarities in hCAs were the major challenge in finding novel selective hCA isoenzyme inhibitors. Thus, calculation of the selectivity ratios has been done (Table 2). The selectivity ratios for the tumour-associated isoforms hCA IX and XII over hCA II, ranged from 1 to 8.077 nM and 0.013 to 14.616 nM, respectively for the synthesised sulphonamide reported here (Table 2). Some compounds were observed to have high selectivity ratios for hCA IX and XII over hCA II. Compound 10 was highly selective for hCA IX inhibition over hCA II. Similarly, compounds 3 and 10 were highly selective for hCA XII inhibition over hCA II. However, most of the compounds had a low selectivity ratio, indicating that these are more selective for inhibition of hCA I and II than hCA IX and CA XII.""}, {""section_id"": ""sec3dot3-pharmaceuticals-14-00693"", ""title"": ""3.3. CA Inhibition Assay"", ""text"": ""To check the CA-catalyzed CO2 hydration activity an applied photo physics stopped-flow instrument has been used. A phenol red indicator (0.2 mM) has been used at the λmax of 557 nm, with 20 mM Hepes buffer (pH 7.5) and Na2SO4 (20 mM), following the initial rates of the CA-catalysed CO2 hydration reaction for 10 to100 s. To determine the kinetic parameters and inhibition constants, 1.7 to 17 mM CO2 concentrations were used. To determine each inhibitor’s initial velocity minimum of six traces have been used from the initial 5–10% of the reaction. A similar process has been applied to determine the uncatalyzed rates. Further, the uncatalyzed rates were deducted from the total observed rates found. 0.1 mM solution of stock inhibitors were prepared, and dilutions of up to 0.01 nM were done. A preincubation of inhibitor and CA solutions was done for 15 min at room temperature for allowing the formation of the enzyme-inhibitor adduct. The PRISM 3 software was used to obtain inhibition constants by nonlinear least-squares methods [30].""}]"
